,book_id,chap_id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,year
58,MrsDalloway,5,0.0014589602176162389,0.0013764910121540446,0.0005554391292988334,0.0024515875303497254,0.0023561401764190418,0.0017934449757790862,0.0006130217767693195,0.0021613024167187306,-1.6846164926130486e-05,1925
59,MrsDalloway,6,0.0005912879479037212,0.0002561968087915837,0.00043773292691200877,0.0005741865096643563,0.00040238766491852,0.0007237311527596762,0.00020075444872615626,0.0005325344550357362,-0.00018482998718605,1925
60,MrsDalloway,7,5.9360938029220265e-05,6.32129238522422e-05,4.554845325405476e-05,7.193946184732104e-05,6.907928223890425e-05,6.555067984670518e-05,2.7130993081217198e-05,8.142476116828789e-05,-8.551055637541217e-06,1925
61,MrsDalloway,8,0.00011486578587245945,0.00013492374172103042,9.284698574226154e-05,0.00014753036729524513,0.00018625453205250943,0.00012848944907186538,7.792686268842238e-05,0.0002095805435434084,6.796508126436574e-05,1925
62,NightAndDay,1,0.00023040337231414797,0.00023174919910089238,0.00016437229050921987,0.0002218169636739339,0.00026400050577258713,0.0002205627245355468,0.00013298805578049823,0.00032055999811966666,3.6763201577642104e-05,1919
63,NightAndDay,2,0.00033670778217389824,0.0002451916878725908,0.00023626198872841097,0.000322566903694874,0.0002410128826579705,0.0003413899551067491,0.00013527649275579538,0.00029265006439742835,-0.00015602459829032255,1919
64,NightAndDay,3,0.0001500282259044378,0.0003548476251111219,0.00013756103742698902,0.00028721098432799025,0.0004355303307451598,0.0002475467976074957,0.00017638521790821706,0.0004323683461028555,0.00025546034203267746,1919
65,NightAndDay,4,0.00018990610812278917,0.0002308215881290962,0.00015413557494202163,0.00021067763318364323,0.0002473559425415243,0.00020359183139397405,0.00016299476185939785,0.0002825812180583611,6.536477684279675e-05,1919
66,NightAndDay,5,0.0002221399009777625,0.00027056814487727717,0.0001736613967412684,0.00027521174537063975,0.0002486635646954573,0.00029809568002960734,0.00013292565510223235,0.00031980861901056247,-3.839347627986545e-05,1919
67,NightAndDay,6,0.000146914341921924,0.00019409116650970638,8.036838067932107e-05,0.00015848692361095047,0.0002064384180342842,0.0001908815934360152,0.00013874086685387304,0.00032695155084963416,0.00012065493948464497,1919
68,NightAndDay,7,0.00018737672334592762,0.00041372068757819145,0.00017521669871500668,0.0003283486422598371,0.0005140652156590876,0.0003196141057196991,0.0002610483140959838,0.0004918605844310153,0.0002153844736503962,1919
69,NightAndDay,8,0.00038868297648984884,0.00032766809750491927,0.000222889944455075,0.00040723405141961707,0.0005845731606262034,0.00042558295417708525,0.00020651226195952612,0.0006124698941649057,0.0001575309270710068,1919
70,NightAndDay,9,0.0003294321327222874,0.00024584873976590983,0.00023198576750420053,0.00024339909611074864,0.0002502264558976404,0.0003315659512311825,0.00015330226126820492,0.0003274762405116284,-0.00014366543964248197,1919
71,NightAndDay,10,0.0002505162461710979,0.00036126634715941217,0.00016163323781281716,0.0003019088863674557,0.00034121134993169,0.0003265223785433871,0.00016612946667333644,0.00028752855900873,-1.8893713081192154e-05,1919
72,NightAndDay,11,0.00019322446885082414,0.00042560334616965776,0.0001556370246570957,0.00025322061000366034,0.0004483976076963362,0.0002695897543096181,0.0002283167150669612,0.0005136494336819491,0.00029400259686044314,1919
73,NightAndDay,12,0.0002144583100316156,0.00022827911900214913,0.00015126417574199249,0.00025364466058775146,0.0002638152797709896,0.00023298172097249711,0.0001241200093009104,0.0003522696433842046,-1.4177344276305784e-05,1919
74,NightAndDay,13,0.00032890752944473727,0.0004740440979130896,0.00020841938979953434,0.00022374862425765372,0.0006213451179304672,0.0005226948075428403,0.0002918012100424418,0.0008735319974417105,0.00044249955368539257,1919
75,NightAndDay,14,0.00017413022240505226,0.00027596588249484194,0.00013533348768737742,0.0002046439812304187,0.00032049279104816905,0.00021305035571709936,0.00016661666030863483,0.0004461330188609232,0.00024085383631432386,1919
76,NightAndDay,15,0.00017315646765794378,0.0002083795419325778,0.00012820782067845423,0.00019045043402985686,0.0001924536119340039,0.00018447172473554053,0.0001303094423614732,0.00028242741734624445,7.37377356640817e-05,1919
77,NightAndDay,16,0.0002020201687392323,0.00017067662256970125,0.00014800776964431076,0.00022602211105309937,0.000259871144363026,0.0002645809465715481,8.361427056715443e-05,0.0003997582077007525,6.0413114412281006e-05,1919
78,NightAndDay,17,0.00024168986714751393,0.000291433153180388,0.00023483428813501962,0.00022670658441181773,0.00032859812832261836,0.00031248189405366073,0.0001427812862757494,0.0004978809450878032,0.00015100794716402406,1919
79,NightAndDay,18,0.0001396513887523837,0.00012146046132070769,0.00011623700253944918,0.0001603001925561241,0.00013654480036871388,0.00016005913937978554,8.218766116343538e-05,0.00017728687580338456,-3.140302452308793e-05,1919
80,NightAndDay,19,0.000508025365949788,0.00035448065237708997,0.000372210146738258,0.000552776432279139,0.000391974624461151,0.000578616714094159,0.000364847946756517,0.000560133289941463,-0.000241509476421711,1919
81,NightAndDay,20,0.00024089930502051705,0.00027566349681209086,0.0001955598074244872,0.00027879062550588966,0.0003006315165655366,0.00026688839189057805,0.00015935878515188414,0.0004582392961950762,0.00015752826143688108,1919
82,NightAndDay,21,0.0002726295908920804,0.00019436056656062657,0.00023731351676163078,0.00035997664711710347,0.00020745572457216434,0.0003092097237443699,0.00013280552265162166,0.00031684479352017415,-0.0001925070490812091,1919
83,NightAndDay,22,0.00026917403374691873,0.0002303760487055961,0.00018540283855851355,0.0004288390086206239,0.0003030486467782729,0.0003983616636925529,0.0001539417307550155,0.0003344058681873942,-8.537721766264967e-05,1919
84,NightAndDay,23,0.00034956698589373936,0.00018178024972444754,0.00021774872287363606,0.0003191174407949213,0.00020714121472997457,0.000284209141065018,0.00012935716695705902,0.00031585322607107955,-0.0001392116407913582,1919
85,NightAndDay,24,0.00012379512535788702,0.0001392044512115,6.712338576273718e-05,0.00012321816636356,0.00020236971890018378,0.00013766714754533658,0.00010711599611049684,0.00021483178648948694,7.299049005632789e-05,1919
86,NightAndDay,25,0.00023937411284952838,0.00023564559999458194,0.00015325608598280518,0.00032706023156750644,0.00026366367815901936,0.00027470037839894646,9.317049441489872e-05,0.000321675425410691,-3.717922561185355e-05,1919
87,NightAndDay,26,0.00011640454313236083,0.0001524665916624298,6.998411518072612e-05,0.00012276424236198062,0.00021973635554361077,0.00011744112123769666,0.00010288898218375113,0.0002131833780509037,0.00011136973251270218,1919
88,NightAndDay,27,0.000159082984381349,0.00017929700041361635,0.00014139751624649922,0.00018528146284703268,0.00020827978737339081,0.00017369740020071315,9.653814418398446e-05,0.00024307020660251235,-3.1534953386318324e-05,1919
89,NightAndDay,28,0.0002420452144352353,0.00015416512755698553,0.0001369571582442285,0.00026799562078013935,0.00018177685197103122,0.0002410863580200629,0.00013732392980657872,0.00021504303600483485,-0.0001153001404917344,1919
90,NightAndDay,29,0.0002834500417060727,0.00022945772091391908,0.00020466576013969124,0.000312247170731851,0.00028115228406067836,0.00026350153278567167,0.00015185121852678867,0.00032107959279101446,-8.415724888396907e-05,1919
91,NightAndDay,30,0.00025324465885001634,0.00019435628866723854,0.00016927292415019608,0.00023845887550326796,0.0002975064043353608,0.0003082678209105915,0.0001234992228432987,0.00029412667417164903,1.672888540070915e-05,1919
92,NightAndDay,31,0.00013501732556864542,0.00014434681693431322,9.959891146491554e-05,0.0001333204786321932,0.00016274458257745404,0.00013499809866710042,8.336228676189361e-05,0.00017462426922159468,-3.9077725752375794e-06,1919
93,NightAndDay,32,0.00012424977807681895,0.00016519530513367856,7.92347724013842e-05,0.00016304351419924737,0.00019608271777386558,0.0001729468446296905,0.00010866894447136419,0.0002112757042397856,4.187167375485892e-05,1919
94,NightAndDay,33,0.00013069239967284946,0.0001408928880534407,0.00013163070039233203,0.00018111917229555018,0.0001738156916366763,0.00020014000896114128,9.38464715052649e-05,0.00021101652882532824,-1.2145839711571757e-05,1919
95,NightAndDay,34,0.0002715965695416381,0.0003547867186946547,0.00011744676506181753,0.00033389851536695675,0.0005053443776575949,0.00042751473694112264,0.00018411230635888658,0.0004848036435580711,0.0001926700966910567,1919
96,Orlando,1,0.00011606626356214864,0.00011199770954698469,7.332291249289457e-05,0.00014319338543232715,0.00010606818823285408,0.0001176947972778096,6.460501671966638e-05,0.0001270836119125516,-4.035636158743328e-05,1928
97,Orlando,2,0.00011643830492775827,9.146930477019019e-05,0.00010085008773807753,0.0001420302079172684,0.0001009186117078616,0.00011257313237217344,4.3629782729662225e-05,0.00013318880904395416,-3.8371796649439764e-05,1928
98,Orlando,3,0.00011922692471766832,0.0001697881926081769,0.00010570429695757854,0.0001725442644374594,0.00017624064419015514,0.0001588237991894231,0.00010361699728529042,0.00026849692536733957,6.114476261737128e-05,1928
99,Orlando,4,8.848808091653619e-05,8.626607940776959e-05,7.519917647790112e-05,0.00010674406100708165,0.00011285204419143901,9.327410263804314e-05,5.119420066369142e-05,0.0001197559561826782,-2.3934820207958496e-05,1928
100,Orlando,5,0.00010559485985853837,0.0001243110496813227,9.024889014680938e-05,0.00016714042457329018,0.00012322773614057371,0.00015153570170653061,6.982305531518556e-05,0.00014884936397762408,-4.877159258960587e-05,1928
101,Orlando,6,7.816404997659835e-05,8.023321199452247e-05,6.562856038831215e-05,9.271248207343182e-05,0.00010016952862417957,9.468069426238912e-05,6.322516351810591e-05,0.00010589097699919176,-2.335107547460688e-05,1928
102,TheVoyageOut,1,0.0002151194114519764,0.0001751343278473923,0.00013148709317366,0.0002788132433114123,0.0001951015802636128,0.0002581358627317913,7.957422537573384e-05,0.00023732138559241845,-7.355916204339283e-05,1915
103,TheVoyageOut,2,0.00017202540739191894,0.00016648679422460053,0.0001657781517028716,0.0002008527857006516,0.0002515193964672921,0.0001906745281001479,0.00011988586214357105,0.00024829607821016,3.8894435227623686e-05,1915
104,TheVoyageOut,3,0.00015256526384780435,0.00015996716928522118,0.00018093198320787013,0.0002091940490192973,0.00020737959865520274,0.00021287732213955108,0.00010692146734075434,0.0002844836999513636,-1.4269297498408151e-05,1915
