book_id,chap_id,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
BetweenTheActs,11,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,0.9980303030303028,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506154e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05,5.050505050506153e-05
BetweenTheActs,12,6.112469437660867e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660868e-05,6.112469437660868e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660868e-05,6.112469437660868e-05,6.112469437660868e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660868e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660867e-05,0.04970349024734751,6.112469437660868e-05,0.4560065965341885,6.112469437660867e-05,6.112469437660867e-05,6.112469437660868e-05,0.49202829952652943,6.112469437660868e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660868e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660867e-05,6.112469437660867e-05
BetweenTheActs,13,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.8405834043736983,0.1521646872293488,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665446,0.00019083969465665443,0.00019083969465665446,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665446,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665446,0.00019083969465665446,0.00019083969465665443,0.00019083969465665443,0.00019083969465665446,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443,0.00019083969465665443
BetweenTheActs,14,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05,0.9965425531914888,8.865248226951776e-05,8.865248226951776e-05,8.865248226951776e-05
BetweenTheActs,15,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.65250965299317e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,0.9962355212355162,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05,9.652509652511103e-05
BetweenTheActs,16,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,8.960573476703796e-05,0.9965053763440854
BetweenTheActs,17,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.191611058153313e-05,0.38269549475253256,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.191611058153313e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.191611058153313e-05,1.191611058153313e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.191611058153313e-05,1.191611058153313e-05,1.191611058153313e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.191611058153313e-05,0.489068199209495,0.12779540994645577,1.191611058153313e-05,1.1916110581533128e-05,1.191611058153313e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05,1.1916110581533128e-05
BetweenTheActs,18,2.7472527472588706e-05,2.7472527472588706e-05,2.747252747258871e-05,2.7472527472588706e-05,2.747252747258871e-05,0.050096541782353,2.747252747258871e-05,2.747252747258871e-05,2.7472527472588706e-05,2.747252747258871e-05,0.13518265180533115,2.7472527472588706e-05,2.747252747258871e-05,2.7472527472588706e-05,2.7472527472588706e-05,2.7472527472588706e-05,0.11880772995208143,2.7472527472588706e-05,2.7472527472588706e-05,2.7472527472588706e-05,2.747252747258871e-05,2.747252747258871e-05,2.747252747258871e-05,2.7472527472588706e-05,2.7472527472588706e-05,0.18378334933859777,0.5111681886600961,2.747252747258871e-05,2.7472527472588706e-05,2.7472527472588706e-05,2.747252747258871e-05,2.7472527472588706e-05,2.7472527472588706e-05,2.7472527472588706e-05,2.7472527472588706e-05,2.7472527472588706e-05,2.7472527472588706e-05,2.7472527472588706e-05,2.747252747258871e-05,2.7472527472588706e-05
BetweenTheActs,19,5.341880341895144e-05,5.341880341895144e-05,5.341880341895144e-05,5.3418803418951446e-05,5.341880341895144e-05,0.0103253827259978,5.341880341895144e-05,5.341880341895144e-05,0.02996617179183658,5.341880341895144e-05,0.17866501029932824,5.341880341895144e-05,5.341880341895144e-05,5.341880341895144e-05,5.341880341895144e-05,5.341880341895144e-05,5.3418803418951446e-05,5.341880341895144e-05,5.341880341895144e-05,5.341880341895144e-05,5.3418803418951446e-05,5.3418803418951446e-05,5.3418803418951446e-05,5.3418803418951446e-05,5.341880341895144e-05,0.03769996018668689,0.7414738168764872,5.3418803418951446e-05,5.341880341895144e-05,5.341880341895144e-05,5.3418803418951446e-05,5.341880341895144e-05,5.341880341895144e-05,5.341880341895144e-05,5.341880341895144e-05,5.341880341895144e-05,5.341880341895144e-05,5.341880341895144e-05,5.341880341895144e-05,5.341880341895144e-05
BetweenTheActs,20,0.0001024590163937251,0.0001024590163937251,0.0001024590163937251,0.0001024590163937251,0.0001024590163937251,0.00010245901639372511,0.0001024590163937251,0.00010245901639372511,0.0001024590163937251,0.00010245901639372511,0.1867014201164937,0.0001024590163937251,0.0001024590163937251,0.00010245901639372511,0.0001024590163937251,0.00010245901639372511,0.12814470305301484,0.0001024590163937251,0.0001024590163937251,0.0001024590163937251,0.00010245901639372511,0.00010245901639372511,0.03303402968649642,0.0001024590163937251,0.0001024590163937251,0.00010245901639372511,0.5716430479894438,0.0768907335807709,0.00010245901639372511,0.00010245901639372511,0.00010245901639372511,0.0001024590163937251,0.0001024590163937251,0.0001024590163937251,0.0001024590163937251,0.0001024590163937251,0.0001024590163937251,0.0001024590163937251,0.0001024590163937251,0.0001024590163937251
BetweenTheActs,21,9.43396226416131e-05,9.43396226416131e-05,9.43396226416131e-05,9.43396226416131e-05,9.433962264161312e-05,9.433962264161312e-05,9.43396226416131e-05,9.43396226416131e-05,9.433962264161312e-05,9.433962264161312e-05,9.433962264161312e-05,9.43396226416131e-05,9.43396226416131e-05,9.43396226416131e-05,9.43396226416131e-05,9.43396226416131e-05,9.433962264161312e-05,9.43396226416131e-05,9.43396226416131e-05,9.43396226416131e-05,9.433962264161312e-05,9.43396226416131e-05,9.433962264161312e-05,9.43396226416131e-05,9.43396226416131e-05,9.433962264161312e-05,9.433962264161312e-05,0.9963207547169772,9.43396226416131e-05,9.43396226416131e-05,9.433962264161312e-05,9.43396226416131e-05,9.43396226416131e-05,9.43396226416131e-05,9.43396226416131e-05,9.43396226416131e-05,9.43396226416131e-05,9.43396226416131e-05,9.43396226416131e-05,9.43396226416131e-05
BetweenTheActs,22,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263593e-05,0.07392266879389052,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05,0.15131154279425102,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263593e-05,9.124087591263593e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263593e-05,0.22192551337809663,9.124087591263593e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263593e-05,0.4813230750929213,9.124087591263593e-05,9.124087591263592e-05,9.124087591263592e-05,0.06832376928389826,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05,9.124087591263592e-05
BetweenTheActs,23,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324648e-05,0.22008738769238914,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05,0.05959571353832978,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324648e-05,0.036015699568921346,3.351206434324647e-05,3.351206434324647e-05,0.04585729756007986,0.32987271451420375,3.351206434324648e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324648e-05,0.3074317769384058,3.351206434324648e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324648e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05,3.351206434324647e-05
BetweenTheActs,24,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,0.1066429652950541,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,0.10870206807033882,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,0.041308222155378355,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,0.1552860830657412,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,0.009173591030426675,0.48580098061827415,0.09196516585174,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05,3.396739130444413e-05
BetweenTheActs,25,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.68449197861202e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,0.9973930481283397,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.6844919787819e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05,6.684491978612019e-05
BetweenTheActs,26,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515992e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,0.997828507795099,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515989e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05,5.567928730515988e-05
BetweenTheActs,27,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237826e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.6179450072377927e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.6179450072377927e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,0.9985890014471774,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.6179450072377927e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05,3.617945007237792e-05
BetweenTheActs,28,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653327,0.00019083969465653324,0.00019083969465653324,0.992557251908395,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324,0.00019083969465653324
BetweenTheActs,29,4.664179104486882e-05,4.664179104486882e-05,4.664179104486882e-05,4.664179104486882e-05,4.6641791044868826e-05,0.033065761274933575,4.664179104486882e-05,4.664179104486882e-05,4.664179104486882e-05,4.664179104486882e-05,4.6641791044868826e-05,4.664179104486882e-05,4.664179104486882e-05,4.664179104486882e-05,4.664179104486882e-05,4.664179104486882e-05,4.6641791044868826e-05,4.6641791044868826e-05,4.664179104486882e-05,4.664179104486882e-05,0.03541941469034395,0.5197026954068606,0.0767608991093825,4.664179104486882e-05,4.664179104486882e-05,4.6641791044868826e-05,0.333418766831909,4.6641791044868826e-05,4.664179104486882e-05,4.664179104486882e-05,4.6641791044868826e-05,4.664179104486882e-05,4.664179104486882e-05,4.664179104486882e-05,4.6641791044868826e-05,4.664179104486882e-05,4.664179104486882e-05,4.664179104486882e-05,4.664179104486882e-05,4.664179104486882e-05
BetweenTheActs,30,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,0.006350445251729837,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,0.826063823362714,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.127649977449387e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,0.037548918296551125,1.127649977449387e-05,1.127649977449387e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.127649977449387e-05,0.1296308590971231,1.127649977449387e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.127649977449387e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05,1.1276499774493869e-05
BetweenTheActs,31,5.091649694507943e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.091649694507943e-05,5.091649694507943e-05,5.0916496945079425e-05,5.0916496945079425e-05,0.014345132581616349,5.091649694507943e-05,0.08496422399204633,5.0916496945079425e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.091649694507943e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.091649694507943e-05,5.091649694507943e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.091649694507943e-05,0.30838295938908994,5.091649694507943e-05,5.091649694507943e-05,5.0916496945079425e-05,0.5904746901472246,5.0916496945079425e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.0916496945079425e-05,5.0916496945079425e-05
