book_id,chap_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
JacobsRoom,7,0.30709654265102926,0.30472810162804537,0.18021975852125827,0.08114548725402845,-0.008639699532094858,0.027412960735865553,0.054606529373688914,0.050912889965345556,-0.14644137914320005,0.1709392594653171
JacobsRoom,8,0.2614179159134564,0.44810039292658316,0.0814510514296511,-0.15370501879419768,0.02980845943147349,-0.08087526862632627,-0.10805507679933338,0.04132145231593381,0.09102164247598934,-0.0642957450844228
JacobsRoom,9,0.3216229263203861,0.4850988021525352,0.2359370214382615,-0.1420552374874774,-0.08960840844681482,-0.03600143555121764,-0.010795091460936932,-0.0056342809982705055,-0.08292475985200926,0.1520737084089833
JacobsRoom,10,0.2559681074769872,0.42447702026554057,0.13761029807569547,-0.23214228519807276,0.05078558781597639,0.03254593609595089,-0.05190663112673158,-0.10672503943684636,-0.013447557632397158,-0.004891362839685901
JacobsRoom,11,0.32546331479632357,0.2829288678102608,0.13707628046719447,-0.033133805189302756,0.13516667410957206,0.14667954632814165,0.02112757684596095,0.026698645477569803,0.15623510897161777,-0.0026181780473008374
JacobsRoom,12,0.40016232941915264,0.44640403371642967,-0.004244859421040013,-0.29716099847604016,0.11757232838005383,-0.03450267538082581,-0.03321016633202359,0.04772612874650263,0.05796540934997807,0.010331179935790675
JacobsRoom,13,0.32420942086531035,0.39492881403433244,0.2616689959205337,-0.19535607713911415,0.08982516866870945,-0.0029757364892519823,-0.09385411574062769,0.022557958695833113,-0.10723432946138246,-0.10857263560693164
JacobsRoom,14,0.02629039728365589,0.20392098340858386,0.07669043932947905,-0.03461274681711648,0.04539024796364912,-0.022734246733374378,-0.040419042785906835,0.014672446645739034,0.005231382537715396,-0.19068037489335438
MrsDalloway,1,0.2728734495450071,0.3769906827480934,0.2302207874052557,-0.16600468873994106,0.0373985106662642,-0.1749719005042749,0.06446746894264171,-0.01387350526399626,-0.118639120714662,0.06685593126403631
MrsDalloway,2,0.2148562030543639,0.4477629469795432,0.16030325726958267,-0.29762357217557045,0.1321625355281383,-0.02259526434496482,-0.09285247448878184,0.025561428921778585,-0.02760261096141125,-0.05678286398114075
MrsDalloway,3,0.310125706586543,0.2974786560878393,0.09022680208246761,-0.22656156815448186,0.2771693340232392,-0.07156960263537054,0.06638661817543379,-0.08069622493167143,-0.11382413718807868,0.094560459633183
MrsDalloway,4,0.2998126757077798,0.3644964214132707,0.11938121710292457,-0.20215658441301382,0.0759710189759536,-0.09396455632348044,0.06831261947763065,-0.07108984982976703,-0.08145432381779447,-0.20749289021644696
MrsDalloway,5,0.06233443240258739,0.18549585552689682,-0.046276490010053115,-0.10929108124667575,0.06709595523780869,0.009015801589642537,-0.09536115610971936,0.1077031804958723,-0.06471198529339721,-0.07659333050048575
MrsDalloway,6,0.3156224550265001,0.21411889755817426,0.11854120116900842,-0.09334057478935212,0.07721922562713843,-0.10457979565468034,0.09604878972755092,-0.008519111329086223,-0.08729549165853975,0.1790621396005838
MrsDalloway,7,0.5018471833475835,0.44188760814991723,0.22274779877904813,-0.13992596111186675,0.22141369023238236,-0.1900133104986155,-0.10023957545094982,0.028671182104653893,-0.191464813239258,0.17684022623405912
MrsDalloway,8,0.3989984460788052,0.3165429366644887,0.2434572521881058,-0.023675128259696025,0.32064062848690994,-0.15663302120508332,-0.028833419791115616,0.10026130738639429,-0.23175619230667235,0.16713721556903502
NightAndDay,1,0.5408553164394732,0.1673934850247394,-0.005605645079901021,-0.10481255314401593,0.023897658957735154,0.06764567367271139,-0.06648446935893713,-0.03398171027436078,0.01618845160572594,-0.07540708977738429
NightAndDay,2,0.531137924273346,0.18154919996493996,0.04295102736045418,-0.10549124462152426,-0.05193321245073071,-0.011783465838391505,-0.02941613437929675,-0.05359759630752258,-0.033736873685777054,-0.09073247031736889
NightAndDay,3,0.40188724896044864,0.18113186290332242,-0.0762863877841391,-0.11336639342998553,0.01931794927969523,-0.1856369016157221,-0.1026979476815293,0.17102285555651378,0.1276804241057696,-0.03477969130856205
NightAndDay,4,0.617686912926683,0.15554939253997224,-0.04967426305212636,-0.0915076855794862,-0.057808860072646816,0.10050697309879933,-0.0052841873935693135,-0.072394339917343,-0.0023463751960943833,0.07609472531535627
NightAndDay,5,0.6162281068961684,0.13236825342135866,-0.06352498994038984,-0.0664746675592314,0.11026380416910199,0.15806894841920735,-0.16386321057496564,-0.05748261438917691,-0.11098105281927571,0.016725141270000927
NightAndDay,6,0.5777209693441511,0.2374707249072889,-0.018642157265103154,-0.11311703656200592,-0.08684394530011343,-0.06544282752470978,-0.024325222090514815,-0.08008642367728908,0.04967791858419674,-0.054904899725654085
NightAndDay,7,0.49680160375139487,0.08967275845385085,-0.05220266941604468,-0.10327779482789484,0.1173472889335142,-0.07239035615931626,0.014792884826436379,-0.051377372450590555,0.02273638145545092,-0.0816364617252153
NightAndDay,8,0.42951724014785103,0.04723155807424565,-0.05889974208111497,-0.09499361661197597,0.06109159726925554,-0.12186192744143418,-0.005194439148252831,0.08087691261563541,-0.008709870654901784,-0.0758857814360061
NightAndDay,9,0.4913713771951809,0.143646553117947,0.03402114913124506,-0.05940822718180679,0.1776346957948393,-0.0060127348220094246,0.06514894184483357,0.06171116420184267,-0.034645511259466924,-0.08226754529343869
NightAndDay,10,0.49579380235438314,0.09404025683730341,-0.09538271117723618,-0.12154035094306452,-0.059712001500707615,-0.09048898305427558,-0.06115910588590146,0.02682660911472702,0.11712863513918334,-0.06540502491005196
NightAndDay,11,0.5840624138631466,0.024435151322109105,-0.16716021109101165,-0.03856488631854907,0.09758079654661739,0.0026598656679128847,-0.13504013258473263,-0.124334108967034,-0.061067291316275495,0.15666298121592442
NightAndDay,12,0.5378819008947171,0.15241998221602332,-0.06567877377782504,-0.07571024031505719,0.11533250276133067,-0.02463132608559907,-0.11151062772079856,0.02082732517694619,-0.05365262075494008,0.09336523677524247
NightAndDay,13,0.4423709288788779,0.08443445868338689,0.03283199653280705,-0.08307219959444365,-0.04766083046874667,0.019771646749502374,0.011438649611391464,-0.018674989889803158,0.07175618723601254,-0.08624925651370956
NightAndDay,14,0.5634491246850011,0.14039378475895292,-0.03935599018714521,-0.04323553940929421,-0.023940901792590348,-0.057971617225079396,-0.16639749794683645,-0.1482386608349565,-0.061139038810354936,0.15469288068924603
NightAndDay,15,0.393761528903753,0.23025559497955597,-0.033709772517066555,-0.21503955541481726,0.06920507779896064,-0.02229053800593315,-0.06443537223840065,-0.02660047333232113,0.13334625523751623,-0.025225767519961653
NightAndDay,16,0.5806297144585829,0.032505863494389026,-0.1139118488544486,-0.04236885313107748,0.04527813790739626,0.0973825529283263,-0.14998740227462085,-0.028599348323825574,-0.057607929352958075,0.06698914886522017
NightAndDay,17,0.4200974442292943,0.15077472496687272,0.033553813661774845,0.04120833876167756,0.2519225388289752,-0.15418022219971977,-0.06823426694118337,0.20880905100565678,-0.11586703120066497,-0.01698696551243658
NightAndDay,18,0.6784344790247742,0.12198518266500899,-0.15703945265006217,-0.1524984124226766,0.05069012679132503,0.04768325543946724,-0.12548531038685512,-0.036613362878641476,-0.022482053087995536,0.03419359311056702
NightAndDay,19,0.5237469760871373,-0.01591144738539055,-0.20060584521896893,-0.025831430620959064,0.014947125356168859,0.08171387572760315,-0.007442059378035343,0.019782611023973096,-0.03036376565107799,-0.002120659434005411
NightAndDay,20,0.48196518277307965,0.15881457982724323,-0.07658598824053733,-0.10212124078592233,-0.047591592722720746,-0.05683961978481647,-0.0814604447362765,0.012041797425965972,0.10835409036652051,-0.0074874859479008285
NightAndDay,21,0.5876110392903042,0.06761226200698542,-0.16591393316371422,-0.13694731617715317,-0.03560703550992933,0.05177032436696182,-0.12022289130931824,-0.07599163336725945,-0.028579903655082037,0.007749929720311906
NightAndDay,22,0.6269119289350268,-0.024477206478904633,-0.1803418312041027,-0.011057373568251205,0.016730993253247894,-0.05001797163380209,-0.2465484891306589,-0.11257720904303223,-0.07491867737408754,0.1597150181162853
NightAndDay,23,0.5962896410959998,0.05929199872127149,-0.1927414269053393,-0.12149195918021198,-0.013217920897082291,0.04454654141434707,-0.16189204071868132,-0.07900289225442535,-0.09702104200754962,0.07360249815263487
NightAndDay,24,0.6243958215193044,0.11585738187176817,-0.11334828824585472,-0.06594094655077809,0.04453261802743303,-0.030976223696958967,-0.1977487045018275,-0.11495069380131394,-0.05275922320198206,0.12117026765039313
NightAndDay,25,0.5571325218069504,0.07704245570409987,-0.14655238504296417,-0.13743442123008265,-0.040172412353289645,0.01153083018084485,-0.11424679639456409,0.013720925824411933,0.012491086264431586,0.014147510197604619
NightAndDay,26,0.6603938515625976,0.1320383892214814,-0.12278167625456858,-0.05334181755453872,0.11508028199561644,0.02403557043688093,-0.16519940386126955,-0.19764265760667904,-0.06972110939109888,0.07568859720480672
NightAndDay,27,0.6294311044506276,0.09522578665211161,-0.09061981339013798,-0.050798646151369135,0.0061880367497488195,0.028486104997410194,-0.21415916334132198,-0.18755007143580704,-0.07933604483699297,0.09885001246682856
NightAndDay,28,0.553672359168428,0.10146373398288296,-0.1484156374337537,-0.16607488903713818,-0.04397755369361414,0.07468172306685426,-0.15238773424896435,-0.02899243558577648,-0.04228223326342445,0.019349702034930458
NightAndDay,29,0.5803225599815102,-0.012588729385986786,-0.17346596271186354,0.026750167099310652,0.10072555104639634,0.06988593600240159,-0.16747728349690577,-0.20816037077587154,-0.14273185872586244,0.17878062653374063
NightAndDay,30,0.552564235416841,0.07787087423989396,-0.1291388335434303,-0.12758483095453876,0.03474461263696792,0.09524449132768979,-0.17571474676056273,-0.13232154646051222,-0.1032681902753188,-0.030330382233906345
NightAndDay,31,0.6253127113922805,0.14339411795681728,-0.1223778418562554,-0.045876022878797273,0.050410970320017484,-0.064820282370524,-0.3066703842071732,-0.2287482565306718,-0.0846621851861767,0.0693891480084951
NightAndDay,32,0.6354296037139177,0.09412278642747363,-0.1800006800526044,-0.05753917231723974,0.06674381011985536,0.003312434015581619,-0.268765391686969,-0.14963969521057105,-0.10859237700368907,0.16299021562789123
NightAndDay,33,0.6122343220115525,0.14099313712065903,-0.13003933815625357,-0.16318091884028657,0.045624936567366645,0.004868591925598994,-0.16467507242364143,-0.026593640285028693,-0.033529896831480624,0.09077625246446033
NightAndDay,34,0.34940281133412876,0.20400384451018488,-0.09992394967616988,-0.260193772687257,-0.029367831313244917,0.10024136282970739,-0.16401803463218723,-0.08332557915581557,-0.08148898011639305,-0.11375196439997101
Orlando,1,0.2827629010309546,0.4552181128209628,0.00049983528209921,-0.37262974650973585,0.15460316950439665,0.019505677955276624,-0.23286099322455203,0.16337019896393484,0.16277176603396612,0.10814753367603883
Orlando,2,0.34246502403136075,0.46230591518911834,0.005897548867823973,-0.19030351536068804,0.16537335380631749,-0.14364259481102692,-0.25510617854162476,0.20467715722312577,0.08464840139826939,0.10798578105145343
Orlando,3,0.3388621735494319,0.3964692486561102,-0.08390615517743664,-0.1844973472171078,0.11564029382355506,-0.10418719360205081,-0.23630264638530307,0.21994854228742536,0.12817394953252853,0.12707079124033227
Orlando,4,0.4077329336311071,0.44600490664545,-0.06806811862879489,-0.21432904038682893,0.1194323871963733,-0.06009376682940094,-0.1924404143649272,0.15858884818560026,0.10999967723711591,0.10216426183851517
Orlando,5,0.26332347741181933,0.40782309227821856,-0.02766836342698404,-0.26046156520373137,0.13693294875871775,-0.04480571969999547,-0.20789081774921653,0.13023480815232993,0.12239683355461,0.1311149318208066
Orlando,6,0.353121751202135,0.4960290488617809,0.011807813085062338,-0.3040109462760952,0.1432249403719258,-0.051665660995002784,-0.21965966235536016,0.14460840643921274,0.023508748496471756,0.11805972314539713
TheVoyageOut,1,0.43147170015934855,0.28237793919972376,-0.0035613721027241297,-0.3422632844183547,0.1584413784049421,0.09839816205947577,0.008689578926796908,0.08347280711504731,0.052908448936531384,0.05220427431428558
TheVoyageOut,2,0.4746014982615763,0.26494139752389445,0.04427426313375797,-0.22850553759852235,0.1181648235618403,0.053652012021011324,0.016538067619710817,0.1356604167506409,0.07937134024052984,0.10383798890775886
TheVoyageOut,3,0.5442491385100445,0.19369414044437197,0.027339016686480762,-0.07530085731271295,0.17823919304810756,0.1515228802345562,0.13847570037426643,0.10848812846198294,0.03142642786387912,0.08439389056636792
TheVoyageOut,4,0.5957221736618966,0.23238215873253554,0.03810498283065163,-0.015850416414908426,0.011930528368658417,0.18737748063280962,0.09630619948624605,0.031722368298824556,-0.020608406014814236,0.08795891714616277
TheVoyageOut,5,0.30079988224009196,0.19710631748673338,-0.0016102296433466463,-0.18839065354336662,0.06542226690157514,0.20475940298000225,0.04898989773733895,0.017137717214134297,0.01308373954897944,0.1291597027674628
TheVoyageOut,6,0.5198112270897047,0.0558502555107415,-0.010917787824184535,-0.15865802240710317,0.10495252767447559,0.1236098702565635,0.09854965626314861,0.07602132807448499,-0.03148104911985303,0.07389025903355032
TheVoyageOut,7,0.2955233315064061,0.20722305451994188,-0.037590564333858156,-0.3135153529004497,0.06353715797159291,0.10423553021555892,-0.17068961523990184,0.144380110300125,0.13382258261003996,0.17565221021044203
TheVoyageOut,8,0.3832026674681138,0.30260876320153346,0.0392228318989477,-0.21044287977606874,0.05988519963243734,0.04185086245161133,-0.024514001384313977,0.05316367895018914,0.06271049553987132,-0.014105644488570861
TheVoyageOut,9,0.547662953183982,0.3499500096275415,0.1311733547348685,-0.07214599077766551,-0.011931462943312389,0.1452772411228315,0.08409217155444434,0.03479256410058815,0.009525854883992385,0.1885783441623356
TheVoyageOut,10,0.4495452094118843,0.2731021484811731,0.09212771279472647,-0.166527531495679,-0.03916141598558769,0.16639573289445278,0.059955646122046374,0.06876764927907836,0.0579757175445995,0.1339509878052857
TheVoyageOut,11,0.5756762250653804,0.190830577723921,0.009731519714842535,-0.12273025461714351,0.07723574881646954,0.22838858829261655,0.07248620065728066,0.07204499731293937,0.05634040250515345,0.04417177436351585
TheVoyageOut,12,0.5263653507441587,0.24710938820071904,0.06673887866958697,-0.08511970255443843,-0.021738645987334382,0.27680981729766435,0.15157952454521498,0.002918286235160418,-0.062372021993689936,0.09469591419246008
TheVoyageOut,13,0.30635002408880196,0.2087782990370869,-0.013321244103831972,-0.2474597291777879,-0.006834797144154271,0.1507809311294068,-0.05399932879681565,0.07230534046753954,0.06442876606875395,0.10089172455605004
TheVoyageOut,14,0.6180048237052636,0.1694424496219407,0.05751406071069742,-0.10393378827190661,0.11779268945446988,0.18266542851952292,0.17014603871421033,0.031160624287601215,-0.029801206516354324,0.00913642580447097
TheVoyageOut,15,0.5690054257461199,0.16112602426584088,0.0055929042648567365,-0.1020505156577328,0.104376317256284,0.23267508761751685,0.15083202508196675,0.1143156023658545,0.029775701391985675,0.07088427089348255
TheVoyageOut,16,0.5909139180971993,0.2191357185833243,0.05057881389480448,-0.12561192126922413,0.10023547895952659,0.16111222780787993,0.09927036538362738,0.11514290321609023,0.08565022785105623,0.022414943376117654
TheVoyageOut,17,0.4881841629822431,0.28173762985394557,-0.021013971117923302,-0.26008230204296484,0.0045162552401229366,0.036684526710129506,-0.01349087157873076,0.08517047634468175,0.11621833746163132,0.1957878992193673
TheVoyageOut,18,0.34624995003382153,0.06762501275473241,-0.08882485650031044,-0.11021784942679437,0.07535460852656521,-0.11127288324975834,0.0520591729216561,0.14274814592208962,0.05632879948155635,0.09612637303758603
TheVoyageOut,19,0.6412455278938677,0.20849786093361622,0.04794002214139497,-0.05682783652707765,-0.06367879949618636,0.257099748901151,0.08200572142266797,-0.021080686267039444,0.02024727122235614,0.1696876242985984
TheVoyageOut,20,0.32015772712491947,0.2155693004352808,-0.06569925048376844,-0.3892643815810777,0.04991410524280311,0.23737589267590609,-0.06646954543051047,0.10096036736202768,-0.0038920941889978673,0.17563357266188007
TheVoyageOut,21,0.4612770353115637,0.14528233972565613,-0.1116614538671259,-0.30088249992603594,0.020855450042596736,0.26035394091984454,-0.051094977068208154,0.09754691202094357,0.015117787939627522,0.14321377444532443
TheVoyageOut,22,0.5550138596337522,0.2187520591273815,-0.013621728096145726,-0.1796205081439871,0.0433715842864857,0.12476606443523724,0.08882510389635392,0.1308996864595974,0.10221319137032997,0.0948524527422362
TheVoyageOut,23,0.5312501979331768,0.08398456641853322,-0.002985720680148677,-0.15557268426968385,0.04453081919634361,0.09116277866710407,0.18472958820775942,0.10823267607600624,0.004892165213810248,0.0589462548063557
TheVoyageOut,24,0.5462494515783866,0.14702237245765287,0.015449075570202898,-0.1806700194613178,0.07852864739457668,0.07393650898913619,0.19674756538186644,0.05466025288453963,-0.019029334173503335,0.13680386788568347
TheVoyageOut,25,0.5046519817837385,0.1912806480047607,-0.058688510964575134,-0.28092124640910743,-0.030554084626687447,0.08194059829386018,0.07389217400078316,0.11102676838482602,-0.07895788201289365,0.1068633394377152
TheVoyageOut,26,0.5243443367249955,0.2090169762926536,0.01899222428129233,-0.12584340768683244,-0.017264442221450918,0.11937702687612209,0.1556426680715728,0.033000451881292914,-0.042979774844198265,0.14540512294692262
TheVoyageOut,27,0.2859243669056883,0.24645005042958915,0.06158126242549096,-0.21265443495441005,-0.07477707752485876,0.20751972561788481,0.11319651817912672,0.03974916254933134,0.019814089411467617,0.1706815379089237
TheWaves,1,-0.03413271510536631,0.08363689396237856,-0.029871503994952336,-0.2609320417055324,0.0030984604219807324,0.16368684509159992,-0.13879507128202778,-0.041931203013900825,-0.13518482073067567,-0.024128333474091018
TheWaves,2,-0.03357489434827278,0.6036932693281866,-0.26630657626716914,-0.09393852627322687,0.09143133466161737,0.18739043190448063,0.03749669339216216,-0.08138173278576913,-0.07744061495560386,0.16676824931149542
TheWaves,3,-0.0961204899863376,0.028325827211277056,-0.03165921297856645,-0.2600120593655543,-0.026912098070212685,0.1889388850579452,-0.04770904518499517,-0.024917378084925803,-0.19998169988919678,0.018751088728678596
TheWaves,4,0.039416325598164575,0.3719087865674775,-0.2236408935303023,0.1012701436941367,0.07393389080725826,-0.08844113059603047,0.05103653601720725,-0.05112635991404359,0.05485733529191197,-0.09043133817584115
TheWaves,5,0.05250798160998957,0.45345795087227814,-0.23303174801391197,0.03289317626338059,0.12280700622872714,0.023461378057629215,0.04344943738746872,-0.049872960072558856,0.010351754640218688,0.10470887792767798
