term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
conscious,0.046828204772575634,-0.03283492862888839,-0.03893725551030908,-0.0361306520402133,-0.03994323703283481,0.03729225082866751,-0.022673453670305287,-0.0004260013983247117,-0.03886576691919226,0.03899801308185757
lit,0.004577012932524913,0.03879267342232753,-0.00555103148368876,-0.029228761066735044,0.029305849420608,0.021129256498573792,-0.013426468612578183,-0.04697612395233451,0.009622007572046351,-0.012969021841839344
till,-0.012243959239436742,0.026948102187496163,0.004251177805165179,-0.011747522760644091,0.04065383128875439,-0.01726309676203393,-0.0475752559135312,0.0011698434597994993,0.054333829857016736,0.020874990275561528
talked,0.03348681381589448,0.0071495950742221405,0.019826592589991174,-0.03349657500127636,0.02376383075779612,-0.019972460747131972,0.048575189058097185,0.0004677567315668264,-0.022793014436415147,-0.0018510766392147355
bound,0.0006315003610442648,0.013272965016262706,-0.018157260627116735,0.010757053864934769,0.01021208845604621,-0.012047928477370181,-0.00463537462800805,0.01709281257078647,0.0050462853757135126,-0.0036210071726158932
getting,0.017176729343768963,0.011008601627867013,0.023987436966014172,-0.009020663673300636,0.028629369934236027,-0.0020024935143569873,0.028531132912777014,-0.02730352385384637,-0.012166864592596586,-0.006611087347057488
smooth,0.007846277104375543,0.0259557875100648,0.0036271849450619444,-0.022355218087466572,0.01341598294183831,0.010396095560434072,-0.0002679551819931695,0.01967697699686902,-0.0066191931768661855,-0.0040408931176762865
knows,0.035116476300811064,0.01025231751952301,0.0008769854747321215,-0.0005828222125311989,0.017659110015323134,-0.019288320528598704,0.013482544597989652,0.023189146326721633,-0.0023024045877989285,-0.005820972249801268
streets,0.031668450455785535,0.04388118131048338,0.00709359174415093,-0.028187592342127782,-0.015161912720089142,-0.0031267357396566687,-0.041578026166232046,-0.017614469393695438,0.005421435763767557,-0.0864862846405156
couldnt,0.03307245191422824,-0.020616609557580243,0.017895902464073396,0.024124121840207995,0.023201112092713666,0.0028492185374858654,0.02043635732629951,-0.008709978035486864,0.005463470884660598,0.006932547035949516
bent,0.008003831427318383,-0.0029116006089766186,-0.002802453612479995,-0.03842156656437342,-0.008276806954584506,0.013366581813233847,-0.03982111939992888,-0.028785601321514764,-0.011590644077332252,-0.0110485381691771
cross,0.0015304881442491716,0.0470923770841305,0.02957198866527451,-0.0022062230586642573,-0.011237835706555182,-0.008957965615396427,-0.017229331517575625,-0.018977577723884163,0.022168731714754347,0.004792782172129273
square,0.01813094891287601,0.03383003718656658,0.011336614884243078,0.003978709213371419,-0.0080824904948415,-0.014518362987821233,0.014386794323853414,-0.02035870494801451,0.03297664243122249,-0.10246544859920108
none,0.016789940128249314,0.03309787089282889,0.016006207460549426,-0.022118916966090484,0.024729317800274403,-0.032994211985000826,-0.057465892858797836,0.07087052009129066,0.006456516306234472,0.006432243171180798
run,0.0017124560674807866,0.0428148570385406,-0.004127879786634823,0.0034191567502894556,-0.003136486641825867,0.02154518250883044,0.0053079519336277905,0.023569767078850282,-0.014292679879028823,0.0064981663545309555
wished,0.04572125407854035,-0.032081791751013805,-0.014459619467768414,-0.012349257952715215,0.017827207598201732,-0.0381286999713538,-0.008384339501700581,-0.027509169745521193,0.002927277650431019,-0.002171093458286345
slightly,0.0288163358998585,0.003556848261474122,0.0007759204170126035,-0.03415742304757592,-0.0020353525307620695,0.028502899717000756,0.025620641206164724,-0.015519608712305968,-0.02354241063425448,-0.004853622530446463
empty,-0.016598884983497892,-0.0024625677256871277,0.01342371092974485,0.00984369835286691,0.019528977407913407,0.003048112534481299,-0.026914606954830264,-0.024461469069434163,-0.013806939742978948,-0.032692768915766696
waves,-0.09216841026911783,-0.04233226914564253,-0.0423895181880771,-0.1265952221936761,-0.043272802372157256,0.14038937382611935,0.006133953179501651,0.07222534445171312,-0.13354610481932722,-0.016216236855066773
certainly,0.04198336171971313,-0.0026855513178847736,-0.018145634388697582,-0.00014924065636780107,-0.023193621652104958,-0.01566167389347843,-0.005802542136158434,0.019206476407213183,0.011581104109998934,0.003959333682131577
brown,-0.005000201634965425,0.01628496998187735,8.066369588687282e-05,-0.05321629988315746,0.024402848600656876,0.004306600668548875,-0.010488860351571946,-0.011836302255572934,-0.0014467303095739225,0.02702819026380488
corner,-0.002003479574128222,0.045672846280497795,0.0325070054976376,0.005828459592714329,0.03179009376490039,0.020855225418230035,-0.02463704612349316,-0.04405212422669675,0.05997632419322584,-0.027741415115873504
wall,-0.024998650045633532,0.018626019480581988,0.002496582627943142,-0.03300210484499389,-0.0010053586105861414,0.04792355039664348,-0.0392351620505712,-0.037542334102197684,0.020904219287737776,0.01620886734951147
crossed,0.021467461678034355,0.019490709373075368,0.026785973087006573,-0.00733741478737603,0.011306081542308537,0.02015136319934396,-0.0039045481563969404,-0.006719158902900112,-0.010504413047348806,-0.061299282950943675
expression,0.06318322493760158,-0.022906066566266765,-0.019290622435727257,0.01873224577110507,-0.02382332105161903,0.008816157888431691,-0.02918387446164246,-0.033383152046095016,-0.007400958397429644,-0.030814408739710513
lie,-0.018131860685041842,0.07279896520042016,-0.04269146502182545,0.03564594667024504,-0.025431859411000974,-0.017598858108545595,0.036368296553232204,0.006892349551934504,-0.03939988329572382,0.006623204283565621
coat,0.013030460694151688,0.026989019346751183,0.01994611617013935,-0.010726573427451822,0.0035590800434741453,-0.005146505571403401,0.0037584985892270043,-0.040810142457353656,0.007605703300173391,0.005632850864186584
bring,0.010807469376585936,0.015204954095277882,-0.008402435879864023,0.011852733897722088,0.00907830172898725,-0.0011907509057432122,-0.008808514176509484,-0.006964330043987858,-0.013170021032971393,0.018587061378094513
save,0.003543303223476893,0.0282702296235721,-0.014434091796517445,-0.019162849927662453,-0.008758970891814828,0.02530076215036929,-0.03627996370902321,-0.003093111320980383,0.001426945274257947,-0.020819802810596227
length,0.031859104208396286,0.000936947185402126,0.0004548381823140701,-0.026888541111581184,-0.011400175531266847,-0.014265336997458676,-0.047067801069218713,0.004868932280882234,0.04266737152863338,-0.0023708574727703737
somehow,0.024858166791648515,-0.003325825644894367,-0.00012345982327387697,-0.01840973677586201,0.007286166461608186,-0.02444404928118825,-0.0030384380845989672,0.002542514181480366,0.024818161092737084,0.061413055933957274
leaving,0.014970835395018586,-0.0037364641123060504,-0.0013810424662338912,0.0016760091912150484,0.013958241482929283,0.015701104664909645,0.00532581745562049,-0.026717912159076516,0.016865471750627477,0.011560400464860163
strange,0.021281455052042698,0.026655087178097513,-0.033968316424247774,-0.02304501839583975,-0.018229979371507072,-0.01087123738107065,-0.003675929803610602,0.03564783856560956,-0.0016313795930544858,-0.0036283061761923723
fingers,0.003958578554638959,0.026767769065278266,-0.0014871206569128182,-0.008021511302350114,0.0020348889727120944,0.01067368827448516,0.0028914467726539306,0.007969869637878265,0.04412909624791828,0.022919088725282942
figure,0.0076008807976553645,0.019707744584822547,-0.02387797583942909,0.0025004566210966896,0.005936487800090242,0.0002678947706652363,-0.01644168945892485,-0.005069831576024595,0.023257361877357625,-0.011485880133824887
wind,-0.030110480674249922,0.04518892857263976,-0.007518391527523124,-0.07589045822668307,-0.027829173763548817,0.03786619234882891,-0.032719997020334186,-0.013034655840073876,-0.044620727742391834,-0.004320305465690014
boy,-0.023470694995903242,0.03174120964961355,0.00517100756219369,-0.011501376474404811,0.056162328608802735,-0.035767830527613904,0.010626963025969617,-0.017138723379272736,0.045068414266852576,-0.023678789629254415
thin,0.004152602775789278,0.031869548665410447,-0.0021764427897980002,-0.01979035462701173,-0.001581442548595677,0.016548558388898387,0.01818766061893488,-0.0026983137760392987,-0.014945787978285519,-0.00940674700633222
theres,0.06936988659498773,-0.006295971579000736,0.030812411623577694,0.05774085944340623,0.04001667570184582,0.10269667033940849,-0.007238090597241533,0.029757077723898007,-0.01854792748961482,0.01582642642683705
met,0.021075028887121133,0.004568681313675265,0.018422799152676216,0.004557469646851739,0.012867014326443025,0.009521511983193036,0.001351838418540669,-0.01980824605072803,0.02611106699250498,0.023588183753692805
hot,-0.0020320215147124772,0.032556323964537844,0.011018048861484322,-0.04389446825698213,0.016877717426945677,0.030426288404041324,-0.012034231340080066,0.012642392793731295,-0.01721551859665106,0.030334378419998843
given,0.010492886986280507,0.0020855631951875297,0.006365241913829454,-0.007556498570183685,0.005118728276386584,-0.040014435851752114,-0.012819076501444567,-0.008442133691330289,0.0212853599676228,0.037213380679274835
tears,0.020786987226893188,0.04242212379041559,-0.002086741485630057,-0.014916024110060298,0.003525864557982965,-0.007146126031928616,0.004753913778979475,-0.019813767550603628,-0.028800713944161636,0.022205880738139505
page,-0.002046644270967538,0.014605948077859567,-0.004092799327877297,-0.02813450656602532,-0.0017822040895170085,-0.02073142815904654,0.028693268999122543,0.034311178394815796,0.02646894413621147,0.04672919873363803
bare,-0.007634694387164688,0.013099007578371296,-0.0067938234912864265,-0.038764423762826294,-0.021105104121201517,-0.017475047332790147,-0.03762647416922287,0.005897551428772127,0.015893614998703984,0.028725744131438732
gentleman,0.007666548857608125,0.015379790251336255,0.02815039659136845,-0.012297660647472619,0.01859114969336253,-0.017736554547629124,0.0011861536510967355,0.025893006931658604,0.024910843151996924,0.03019237553872038
grown,0.0059820312832971,0.035429375242900164,0.011472558851318057,-0.028736836946495186,0.030022933485449748,-0.01759330665860804,-0.005763812024627023,-0.0038680940686300507,-0.005540485945326127,0.015513274518943123
comes,-0.00882346064032517,0.10824775896260615,-0.08975771319432722,0.035086747240589085,0.044910967495951346,0.033011033700991746,0.011296281449873118,0.01345591565070924,-0.02067145890772207,0.012892171532461413
daughter,0.04874226607495862,0.0016024784843546363,0.018488805544231563,0.009602257435622256,0.04139381765277183,-0.015954872812380696,-0.006898157458109755,0.004755904767812757,-0.011129877148253926,-0.020041856830509484
complete,0.01622940117664024,0.008249602167810946,-0.025996563017828798,-0.0026444353097333033,-0.0005503085305933479,-0.019925519630789482,-0.018653771320119188,-0.0019031783222079384,-0.01938273414242726,0.019598577298108624
pressed,0.00838496248718306,0.020570980549975238,-0.003960944659748002,0.007432852592841785,-0.008300948564719106,0.0008401819096716677,-0.020960249448771555,-0.04358243154879048,0.022397290499238356,0.027512337218701898
writing,0.03830174405991116,0.04406160891660146,0.005622174908270614,-0.0022539079656097986,-0.020530213555684185,-0.021443698959878247,-0.02611646399380217,0.025611183716120572,0.014346753906082792,0.01601776115097261
wondered,0.02789214676002051,-0.005439316188979923,0.03652877824673496,-0.05784546853115384,0.06023475507795535,-0.05731241806566282,0.051783314550339216,-0.06879950211696609,-0.05839180376739758,-0.00022364203095247553
started,0.02773696090088357,0.026740723373712773,0.02489021759023178,-0.00785433349664735,-0.01871178819911476,0.0015548019451756476,-0.012305120020040151,-0.0031028896974396114,0.005501798433305513,-0.02755822318313703
boys,-0.009625964837801898,0.07394095937024574,-0.004288738907000997,-0.03433317979693453,0.039959638371521944,-0.022911350341656034,0.02322685300978611,-0.016743797865404527,0.03300387629315367,-0.008128911845569945
dog,-0.0077814751548582455,0.08171526139730173,0.11665933248627176,0.023456959480819245,-0.1288807909411487,-0.05551395264566606,-0.03469064937402972,-0.03960303437877424,-0.016721578918719848,0.0009696620847170951
neither,0.021369012824494986,0.00020912839184621075,-0.0034107163858179304,-0.013078782176362444,0.0031356676348236715,-0.026235614556285862,-0.017006566180139647,-0.009641758453466195,0.008713933481664365,0.02426593169257999
private,0.01850348980296414,0.020045652613713105,-0.026687057719943733,0.010780591750121466,0.020318585613113126,-0.01595705474742809,0.022647167303785288,0.0019128093060549445,-0.0004761073091631381,-0.0012386314211482918
entirely,0.033914315056516216,-0.012144384628515545,-0.03776521526473719,-0.02565439436491808,-0.010793314924383828,-0.04750625892344941,-0.018507293597699155,0.0015895178844982985,0.0016666522166422781,0.021078246893877182
cheeks,0.01651805549991479,0.02374149036670787,0.017018200417974087,-0.017297880951083127,0.016561380608764217,0.015642204511608873,-0.010875806316816849,0.01736123815653937,0.0017586779728354911,0.009243612428774525
outside,0.012923842661163604,0.03214965959249718,0.00462220499293899,-0.02126129218840685,-0.013750472779578941,-0.001287520904393336,0.012346196728429376,-0.025781714401948857,-0.015958287342023772,-0.03668963590641608
five,0.028486099130376,0.036087653808207464,0.02496727785813319,0.005713467402876014,0.0004499140450477887,-0.006416619107638104,-0.0017328123820761034,0.023334420215316135,0.002136468241895926,-0.0002984503177124733
country,0.03266031436630823,0.017067635223896448,0.002533780377382972,-0.014130632047360613,0.022348812610533193,-0.004148614004704617,0.016843203107596665,0.036191875445135385,0.0262322652878911,-0.006125972866083592
remained,0.03002267501716537,-0.01893881742130553,-0.021996603629222927,0.010655679509908767,0.0006082336271695,-0.019825299488878914,-0.07569469419885774,-0.019487765620605894,0.02259953705480195,0.059112735290127366
completely,0.045082461793419404,-0.015399526489582639,-0.014654833528541801,-0.01902940368915646,-0.02535544213591093,-0.009616844690857199,-0.021554107801413813,-0.013005537551809271,-0.018852836192154426,0.03050879147592615
bird,-0.024335717432158326,0.018672038147139376,-0.01453135747143939,-0.03126477004417086,0.007423462811826964,-0.0026800578967096896,-0.03224245340244421,-0.006456868325722571,0.0039032640477522154,0.03528769149845234
upright,0.006082741007352002,0.021125479158939944,0.0022840792425196372,-0.03169082668443635,0.009495723404966456,-0.0045362628604391775,0.011894900046588889,0.0060107425414632236,-0.03431593270442475,0.021201754618022664
hours,0.03381933660325459,0.02829913539128876,0.009353090467337934,-0.01049437675747784,-0.03771690782424626,-0.014155287623534886,0.021446965530443445,0.010365781969430974,0.0006499473049536948,0.03921399594414633
exactly,0.023663400412906637,-0.0006888010661582631,0.002281583476461772,-0.011524052500709647,-0.010681509329937026,0.01482251858081709,0.043298379818852345,0.008766483957940031,-0.009743941026545473,-0.02542889563497697
ready,0.014373025398893253,0.0020026167610055785,-0.007414212406143286,0.009098281559409801,0.026427786727589477,-0.02247570484272056,0.03495912670219799,-0.025053743403808084,0.0026091159140123237,0.01818707100972292
seat,0.027077318327788747,0.022036655392853835,-0.004101891079229346,-0.0019004672378551903,0.01749323987228772,0.010337865409503157,-0.031230739463254383,0.015565389391962546,0.010058262885779934,-0.04961029027087234
attention,0.038664678219906386,-0.015499423190007432,-0.01700078625199713,-0.01805809733870831,-0.03179860648713212,-0.013378896544255142,-0.015542709649118525,0.015993557696245844,-0.0014748775522026487,0.017613196154104414
supposed,0.009212635652121874,-0.008558209252054055,0.01099701770360723,-0.04032794298116613,0.03807153679379023,-0.04503408568226813,0.017530856152731412,-0.021126785988876462,-0.0017578240920120872,0.04579126476055643
clouds,-0.017107829624996827,0.04672945678703396,-0.014898730149545977,-0.023608545455539816,0.002664954105604415,0.016011200184502625,-0.02327762348353968,-0.0008260300263055492,0.025122308588913598,0.02834118582814498
instantly,0.02402158090737136,-0.009053017763132196,-0.02276114126677893,-0.015094468977755043,-0.00863657839608976,-0.0398477581591037,-0.007128257525177669,0.002364948273047642,-0.011711130192365013,0.04370578905763206
finger,0.015546401940749842,0.0216798582296823,0.004567949336372113,0.008098369586608622,0.013999308142431699,0.0026205516646028324,-0.03135735862950753,-0.009210042232876919,0.009686530204867684,0.01114438382334013
later,0.045122313000142314,0.00971677789288464,-0.006586092869189202,-0.0012570038097501582,-0.024588636037401915,-0.01407354857254829,-0.03554455725108664,0.006784197909441853,-0.009737991363333975,0.017314146467390115
note,0.011029573925051323,0.033853336066645,-0.027247476404250563,0.0032019931780879083,0.016556329800194284,0.013051777535738971,-0.004039475118873576,-0.020127441593320545,0.0316264497068948,0.0006149507814531875
myself,0.01818779006742314,0.0885937437638486,-0.11224296287312549,0.07531830151372965,0.0021239144387760365,0.060968327051344265,0.027318698078051137,-0.018819629301326232,-0.016671095006378773,0.011877401303975505
however,0.04475261183860937,0.004638868697124439,-0.020098185781278956,-0.019285415671567722,-0.008858201337327797,-0.011200270186646391,0.0033535960880978445,0.04896947568507336,0.017275030872774367,0.008663878497732855
fact,0.05354360670961802,0.0025271338399763177,-0.023627494415121998,-0.006304150974652104,-0.01103157577426162,-0.022207807700616308,-0.01918893946315736,0.011329591324471634,0.02148083855821611,-0.0162983281351603
truth,0.03742333865064573,0.0016611791775706605,-0.0360759306359071,0.012649958840333311,-0.006962385155423021,-0.05528635046926523,-0.057175278511725554,0.0638995168388531,0.010688044849692324,0.01667516843245649
best,0.038548414305267974,0.003615622945692986,-0.01279840570247436,-0.003362855070353731,0.003386013984297373,-0.05362396492370776,0.009246926525312317,0.01419798862918555,0.008683564937159856,0.0013775577831797142
soon,0.030285457216584634,0.03164364247019977,-0.033297746868808084,-0.00992791467535784,-0.027251820236710425,0.005652227706656878,-0.025835376805622104,0.042197943909176555,0.0070611379463862275,-0.0007157059391992975
windows,0.008289052171665414,0.05031935145724936,0.0052708110958744996,-0.060596413758527874,-0.019133474612962168,0.011440072811264088,-0.021264223410761143,-0.01650600233489524,-0.008804931478098863,-0.06111561422181352
need,0.010712302321080865,0.021126330080251433,-0.031011254864150944,-0.0068572187502906265,0.012846392382510766,-0.043503335605385704,-0.0015056665505539734,0.013380587488137611,0.004144256359988089,0.05094897075307355
used,0.034649424897737764,0.027863746468418184,0.03947415244636864,-0.006199890240722548,0.022234910445894873,-0.015064422386425398,0.030578495517833013,-0.01634626141983901,-0.033113808684792856,-0.02055313171831215
least,0.027361936443688388,-0.03153777824886457,-0.0064657160942505,0.009273226475978487,-0.038403840107536405,-0.037380536420186426,-0.0008609999870498472,0.0171945113491945,-0.02649299883762846,-0.05147868825201558
hard,0.004596586098923445,0.0487811286494065,-0.004140577568838831,-0.013309165004136037,-0.003705421979852518,0.021308140083400852,0.02120124989723599,0.0017178532494264754,-0.002712342968024373,0.010437412897528312
short,0.022264816860031476,0.008086203582548862,-0.006621571489695637,-0.020640299212715377,0.005676975500475925,-0.0027310948144768183,-0.040694610390239055,0.003494648475937052,0.00808485246253226,0.038560205134203655
gently,-0.002113879483165036,0.0021217684738305247,-0.0023748283378410384,-0.024212755292751235,-0.01777420718069577,0.015272602469615624,0.01569946260572031,0.02018970445014281,-0.05135026360486325,0.01586942088501978
wrote,0.015909813057980962,0.051292156282234706,0.06824940466263277,-0.028820333352766604,-0.06489895421746966,-0.07526620016342576,-0.0025238131795737736,0.024567427171290266,-0.017106067370183616,0.012682508751236434
died,0.01041193098056074,0.022198426299515954,-0.003702054734994276,-0.0051599851464003525,0.010248154636612163,0.026128256979708227,0.016177168939247148,0.0297517294130694,0.009534701303853628,0.014594357239427324
moments,0.0353462513746748,0.011633743630782985,-0.044591404827075944,-0.014690835606633262,-0.024330728883688413,-0.019771377792140693,-0.027435248317753333,0.013940992566418743,-0.012169741971226307,-0.016438935681785453
fallen,-0.005514783087804201,0.03289397466011833,-0.010161296966286763,-0.02865816989978096,0.01301617883282487,0.005251345735224527,-0.003858556424388926,-0.008552266833316646,-0.008149888036711742,0.025530729886804618
clothes,0.012320782508184148,0.03040311031870912,0.0373742534506302,0.009649695811485207,0.001751320632936414,0.029790633480175067,0.01573898089248776,-0.028864665745778093,0.019400020514465897,0.034716766015621264
odd,0.0448179566791979,0.008361269000309474,0.019683679720558813,-0.02801782427965907,0.026915229971027726,-0.006679132641606357,0.019309591665391843,-0.008490505195641351,0.0010984607885088577,-0.013919846804757238
land,-0.00814024830459931,-0.0014839687867021026,0.0009985866918889817,-0.03135776093361326,-0.005689463147713525,0.005234131599640986,-0.028326645569239032,0.029319173531108543,0.036080575011361075,0.03861476486492641
impossible,0.027251358774452675,0.00953249560372404,-0.005214465785969065,-0.01944361194752103,-0.01128702098030686,0.006349807814791566,-0.02202582917342314,-0.004090486786793259,-0.030828062079113355,0.027489154097934308
ring,0.0006492784441593213,0.06523568810015769,-0.018631034257285246,0.03771975511538854,0.02819955725437871,-0.011216506589715122,-0.01829724249722332,-0.015275134832438904,-0.021674938107327794,-0.00443266188046068
hes,0.06012881979885425,0.0013962995034420636,0.03804173510254079,-0.0024863098456847483,0.058213786312389354,0.05384845717812814,0.019738942951892297,-0.03634261465106168,-0.01063398030279079,-0.041470155764158065
able,0.033716461355942626,-0.0055767893932353214,-0.007854136347943531,-0.008766936863873382,-0.017640340139110845,-0.02604418892719363,0.059511175211451495,0.03259793485661011,0.0017471123647479578,0.02076705632598198
laughter,0.011079686159386887,0.03407403748392567,-0.007800055829187742,0.02189688908861242,0.01651165766188895,0.02891162543481114,-0.015547313486523752,-0.01825951301640023,0.04943009170044386,0.03000920507750134
raised,-0.004083778878581348,-0.001636717131578798,0.007865937417667864,-0.04126033828359643,0.03144940069429107,-0.017115656662137047,-0.011039021992474769,-0.038282458893504796,0.005219691590841604,0.021092623830027833
twenty,0.023911718024239394,0.020564712759259945,-0.001488823294826549,-0.006582790695507486,0.012884162299919932,0.0049359364929289105,0.016756875033844598,0.02832613818145134,0.018362292834053915,0.02107812022621459
struck,0.015349098814028883,0.007523837404736727,0.011913940804036594,-0.05346684390718437,-0.0029542729693363065,0.025084131126150974,-0.022172626061130296,0.01526419200876374,-0.008927718153309235,0.016905954015570365
cried,0.013252245186100405,0.03551027158017304,0.049576925235795835,-0.011159750637757397,0.0384067202212965,0.027367887681517832,-0.004290094365026347,0.010861574829971932,0.012872429186800913,-0.008715294012415884
already,0.032390555157683486,0.03595022151280422,-0.02928606255239824,0.0003560941778428973,-0.003067091132020375,-0.03385942128782225,-0.01505773576456713,-0.024021062797868847,-0.004373260875602195,-0.04770774716820526
become,0.009318695185224685,0.012590467110839672,-0.03600196868082092,-0.009774261389545317,0.008910914292915555,-0.02578889562604773,-0.005883332653129072,0.013276066538616203,-0.004209490415168374,-0.003989019176227385
makes,0.017766637256750015,0.037914025201943716,-0.018711779237280644,0.024535124295040015,0.00482572246054123,0.04219131303466004,0.023105524916745824,0.0014968385096348173,0.025665079708917096,0.02563877777606691
emotion,0.023782741195561823,-0.005337081613371327,-0.013978301501336273,-0.011137480082577492,0.033062298783465345,-0.005032644330873904,0.010243024756095993,-0.014104315433406232,-0.021398431366194508,0.027272884827720115
smoke,-0.007208702911751687,0.02315050231242222,0.016212867306607166,-0.05001850764185691,0.008256513601062455,-0.010895181643373577,-0.022392677873728825,-0.009176167904931313,-0.002349594691474141,-0.014321920980039527
soft,-0.016145668026178346,0.008408862330427366,-0.011586704846057921,-0.05387682138359282,-0.009505091707490395,0.03231154401592407,-0.025973721196691453,-0.0015617575176163512,-0.026918143824773404,-0.012616861805054832
branches,-0.010967883927821944,0.0220396865810944,-0.00759433728811015,-0.03883403443650147,0.006781501330215344,0.022342017628932377,-0.021126817645342563,0.027982614143007796,-0.005861106851861943,-0.03232307608443146
nice,0.05025788228849231,0.010905228887419951,0.03511462508675104,-0.014639303720318459,0.05859202608745104,0.022238884107508003,0.05923164541620258,-0.01883571090074931,-0.03299767903698245,-0.010475982909128411
coloured,-0.011960341610585004,0.05259120870734903,0.009754538752044675,-0.015935596203095932,0.01684695312745127,0.02317334646842491,-0.02833216037602901,0.025244940770660987,0.05081393851353465,-0.0015595937758702536
heavy,-0.006023279073120422,0.05451467486412578,0.004223800501821666,-0.011995155684894501,-0.0023365339225621925,0.006811396549531396,-9.947423222210594e-05,-0.023979846068964954,-0.006627363976542216,0.013312600252209128
watching,0.007130983072075011,0.005919082665949038,-0.002648252836398876,-0.012967627211119276,0.01778681718762565,-0.008024403130294013,0.06109945700282799,0.006106735685430614,-0.01201976983823337,0.03858652317934166
dry,-0.003557198421453935,0.030731986823350918,-0.004478089015315014,-0.02521886481847451,0.008967156925040255,0.023745556550974448,-0.006887832376913445,-0.02000576514925778,0.014742796703991147,0.011462286200057676
begin,0.017723346900959475,0.026375330436989777,-0.05469865551641387,0.01432134536124208,0.002074080356694807,0.016486749098306823,0.04091174363810569,0.016693968329463887,0.010651859047101366,-0.005009066612915509
tables,-0.012015549764531966,0.02848032886467889,0.008637869980939235,-0.03286585230513241,-0.03318691661157888,-0.007143625179091219,-0.023812821258419183,0.01112220480395873,-0.04065410654348552,-0.0012268066261073415
breath,0.01094478321442763,0.008025350974895235,-0.009115248087917943,-0.0238731300658129,0.011222837893212776,0.024093651655252967,-0.001829981023193308,0.004257563267580495,-0.010248981530576061,0.017589554096549078
quiet,0.018950393309470136,-0.0037378894029696727,0.010339807161185023,-0.01171662568331568,-0.009348813045623015,-0.00915098323998673,0.01904572633254671,0.012193370719921633,0.0145719619755065,0.00936900486070134
god,0.017479706752822205,0.031896754294997866,0.024325526903836738,-0.022821484587192787,0.004886831516260994,0.0185185332116796,-0.0021988107194643607,0.04763560940161203,0.02821602905808466,0.01621337907020836
effort,0.017917810102609892,-0.017895806406066018,-0.03095280238963772,-0.017327576114215294,-0.026027518084541377,-0.015666184566940043,0.015539921643427622,0.007001500725245933,0.003006097193509241,0.03277362324093978
party,0.03649513565917331,0.031745842202939765,0.06164276473235799,-0.008188298373532727,0.053367972330154494,-0.02038961424978966,0.06769246463505639,0.007865065404188376,-0.019775333320850595,-0.027713404086100873
carrying,-0.006207968509003229,0.014126213430039267,0.011105197873484482,0.002901720676097818,0.025022967316543656,-0.020255664215748242,0.012938589899154295,-0.013138040188890482,0.014645002609988082,0.005639056729969262
kind,0.06876313771280168,0.0016160636150962073,0.005694660400661765,-0.011342745682666607,-0.026614323272545194,0.0198178005560853,0.02800381641975006,0.05042163886249744,0.020264335806365663,0.011974984960740575
keep,0.0365329954121417,0.0010329298234239312,-0.020534763947088665,-0.001858343776845622,-0.0002834605020031872,-0.016768893231567137,0.027397857807669113,0.024699884761287625,0.01500268574793411,-0.012642823494305334
thus,0.045057414950330096,0.022537615142845,-0.036311096345426785,-0.020162296337163783,-0.03499321184129574,-0.04484117430455636,-0.07460134798479996,0.052834969320245416,0.03849462365317469,0.018643949477229173
ran,0.017032058696848578,0.01654973887120867,0.023459893782779278,-0.03860683415313667,-0.005202897323617228,-0.005911606808956646,-0.018973624573668888,0.016082378392720437,0.002667391587754045,-0.0024074691304992704
meant,0.037855707237211156,0.003915520100335436,0.028314930570490938,0.004020967849582724,0.013506228434966855,-0.0041422917723007175,-0.0027010328138681104,-0.018236174471083944,0.025644986739602704,0.02299881081734334
work,0.05941173518396523,-0.013056018302196661,-0.00034036933540351565,-0.03471211129777992,-0.015530987115188475,-0.06053414497402616,0.016417066299201522,-0.013729493403443226,0.046718965286560735,-0.02153522269014324
view,0.031028353593567565,-0.007984962588822577,0.002352460729094996,0.016608933821218398,0.006145623522405367,0.019001313411535353,-0.002978350880923655,0.021065701244503753,0.05771405349929198,0.04997874637368944
dear,0.03681560618263114,0.01849922060452221,0.038289839086167295,0.020285358342965083,0.01853191621677928,-0.01578481605043817,-0.009174448394377898,-0.006822500035687016,0.004882979396193852,0.022439582386023907
small,0.026172616725517656,0.02622737892100779,-0.0027605494390680455,-0.04126030782039309,0.0026982499258974683,0.03901809590503941,0.013379420281924972,0.04222772742599866,0.01527974625611132,0.028392167982698436
self,0.044499366118778236,-0.006430835281004517,-0.05318932147887138,-0.00010459959449194957,0.005249138722781125,-0.03699471975591634,-0.024722180394573127,0.019927183021602266,0.0011279968504981515,-0.007469944672305732
burst,0.006352966082436355,0.018135497007884607,0.008664447847916517,-0.0005106321310849438,0.004952464938059454,0.002967963685812739,-0.007706453263535918,-0.008990580475925136,-0.020147690325958714,0.008127211549197988
step,0.008106758133749652,0.030596265881176855,-0.010427354326806939,-0.005746928693352282,-0.011028113956693312,-0.04098515261491393,0.00932095672522427,-0.05314107176963158,-0.034632555463911474,0.0005244387732566771
particular,0.03100243624733471,0.0020841312541084243,-0.026510390536266623,-0.0035186471886375055,-0.007032366783693593,-0.003978404506213718,0.004083611956391884,-0.0003912410603308276,-9.009924413730516e-05,0.01723202085220248
shes,0.05513780589417605,-0.015489928287886841,0.024999904452117045,0.03090903417412934,0.0376475673173735,0.042106145738068784,-0.006384610367234982,-0.01586407760537165,-0.03933635302545596,-0.025024812927336267
